Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1/6/2018,0.13,49,55.5,62.1,54.2,0.12,3.34
1/7/2018,0,39.6,49.3,59.1,45.7,0.15,5.24
1/8/2018,0.36,38.4,44.7,51.1,44.6,0.1,1.7
1/9/2018,2.82,48,50.4,52.7,49.9,0,0.39
1/10/2018,0.1,49.5,54.4,59.4,52.3,0.14,2.32
1/11/2018,0,43.8,51.7,59.6,47,0.17,5.7
1/12/2018,0,43.7,51.7,59.8,48.5,0.14,4.34
1/13/2018,0,41.5,51.6,61.7,47.3,0.06,6.41
1/14/2018,0,41.7,48.9,56,46.3,0.03,3.34
1/15/2018,0,45,48.8,52.6,47.6,0.05,1.43
1/16/2018,0.04,44.7,48.6,52.6,47.7,0.07,1.29
1/17/2018,0.01,46.7,52.3,57.9,50.4,0.09,2.89
1/18/2018,0,47.1,51.6,56.1,50.5,0.07,1.79
1/19/2018,0.06,46.9,51.9,56.8,49,0.13,3.31
1/20/2018,0,39.1,48.6,58,39,0.84,8.79
1/21/2018,0,34,46.1,58.3,34.1,0.45,10.52
1/22/2018,0.12,33.3,43.4,53.6,40.9,0.27,4.62
1/23/2018,0.06,41.9,46.3,50.7,45.7,0.14,1.48
1/24/2018,0,38.1,48.3,58.5,43.9,0.04,6.18
1/25/2018,0.2,40.6,46.6,52.7,45.2,0.09,2.43
1/26/2018,0.08,37.4,45.9,54.4,42,0.13,4.73
1/27/2018,0,35.7,43.5,51.3,41.2,0.07,3.17
1/28/2018,0,39.3,49.6,59.9,43,0.15,7.64
1/29/2018,0,37.2,50.5,63.9,43.8,0.13,9.3
1/30/2018,0,38.6,49,59.4,44.8,0.08,5.39
1/31/2018,0,37.5,51.7,65.9,44.1,0.06,10.54
2/1/2018,0,38.2,52.5,66.9,42.4,0.14,13.15
2/2/2018,0,43.3,57.3,71.3,45.9,0.4,15.18
2/3/2018,0,42.4,57.7,73.1,47.2,0.24,15.41
2/4/2018,0,43.3,59.7,76.1,48.5,1.21,18.84
2/5/2018,0,44.8,59.7,74.6,49.3,0.31,16.18
2/6/2018,0,43.5,59.7,76,45.8,0.52,18.85
2/7/2018,0,45.2,59.9,74.5,33.9,3.06,22.85
2/8/2018,0,43,58.3,73.7,43.3,1.29,18.08
2/9/2018,0,41.7,58.1,74.4,44.1,0.75,19.19
2/10/2018,0,41.9,59.5,77.1,45.9,0.55,21.67
2/11/2018,0,41.3,55.1,68.9,28.5,1.16,19.48
2/12/2018,0,35.3,48.6,61.9,32.8,1.37,12.24
2/13/2018,0,35.9,48.3,60.6,30,0.7,12.67
2/14/2018,0,35.1,49.8,64.5,27.1,1.58,16.18
2/15/2018,0,34.3,49.7,65,34.3,0.77,16.05
2/16/2018,0,37.2,50.7,64.2,24.9,2.55,16.85
2/17/2018,0,34.4,49.9,65.5,31,1.48,15.9
2/18/2018,0,36.3,52.5,68.8,39.2,1,15.74
2/19/2018,0,36.8,48.3,59.8,32,2.02,11.71
2/20/2018,0,30.5,41.8,53.1,23.3,1.53,10.23
2/21/2018,0,28.7,40.8,52.8,22,1.25,9.88
2/22/2018,0,31.5,44.1,56.6,26.6,1.1,11.35
2/23/2018,0.04,30.6,43.1,55.6,32.3,0.29,9.43
2/24/2018,0,28.5,41.4,54.3,20.2,1.25,11.61
2/25/2018,0,29,44,58.9,31.6,0.85,10.36
2/26/2018,0.07,35.3,49.7,64.1,33.5,1.29,15
